"","sid","block_n","snb","bid","b2_bid","s1_rp","s2_rp","outcome","rt","profit","country","out_bool","out_prev","out_aprev","bid_prev","bid_aprev","bid_next","bid_anext","dl"
"212","11",13,"SC",3.4,NA,2,5,"accept",NA,6.6,"CH",TRUE,1,1,3.8,0,3.5,8.1,1
"213","11",13,"BC",8.1,5,7.2,NA,"accept",NA,1.9,"CH",TRUE,0,1,7.5,0,8.1,3.5,1
"214","11",14,"SC",3.5,NA,2.9,2.3,"accept",NA,6.5,"CH",TRUE,1,1,3.4,0,NA,8.1,0
"215","11",14,"BC",8.1,8.5,5,NA,"reject",NA,0,"CH",FALSE,1,1,8.1,0,8.3,3.2,1
"216","11",15,"NC",3.2,NA,9,NA,"reject",NA,0,"CH",FALSE,NA,0,NA,0,3.6,8.3,NA
"217","11",15,"BC",8.3,8.4,0,NA,"reject",NA,0,"CH",FALSE,0,0,8.1,0,9,3.6,1
"218","11",16,"NC",3.6,NA,4,NA,"reject",NA,0,"CH",FALSE,0,0,3.2,0,3.8,3.6,1
"219","11",16,"SC",3.6,NA,2.7,4.8,"accept",NA,6.4,"CH",TRUE,NA,0,NA,0,4.2,9,NA
"220","11",16,"BC",9,7.8,1,NA,"accept",NA,1,"CH",TRUE,0,1,8.3,0,8.2,3.8,1
"221","11",17,"NC",3.8,NA,7.8,NA,"reject",NA,0,"CH",FALSE,0,1,3.6,0,3.9,4.2,1
"222","11",17,"SC",4.2,NA,1,0.1,"accept",NA,5.8,"CH",TRUE,1,0,3.6,0,4.1,8.2,0
"223","11",17,"BC",8.2,6.1,8,NA,"accept",NA,1.8,"CH",TRUE,1,1,9,0,NA,3.9,1
"224","11",18,"NC",3.9,NA,5.6,NA,"reject",NA,0,"CH",FALSE,0,1,3.8,0,4.2,4.1,1
"225","11",18,"SC",4.1,NA,2.6,0,"accept",NA,5.9,"CH",TRUE,1,0,4.2,0,NA,4.2,1
"226","11",19,"NC",4.2,NA,1,NA,"accept",NA,5.8,"CH",TRUE,0,1,3.9,0,NA,8.6,1
"227","11",19,"BC",8.6,8.9,7,NA,"reject",NA,0,"CH",FALSE,NA,1,NA,0,9.1,4,NA
"228","11",20,"SC",4,NA,2.9,3.5,"accept",NA,6,"CH",TRUE,NA,0,NA,0,NA,9.1,NA
"229","11",20,"BC",9.1,8,7,NA,"accept",NA,0.9,"CH",TRUE,0,1,8.6,0,9.1,3.9,1
"230","11",21,"NC",3.9,NA,0.1,NA,"accept",NA,6.1,"CH",TRUE,NA,1,NA,0,3.9,9.1,NA
"231","11",21,"BC",9.1,7,8,NA,"accept",NA,0.9,"CH",TRUE,1,1,9.1,0,9,3.9,1
"232","11",22,"NC",3.9,NA,4.5,NA,"reject",NA,0,"CH",FALSE,1,1,3.9,0,4.5,3.9,1
"233","11",22,"SC",3.9,NA,2,3,"accept",NA,6.1,"CH",TRUE,NA,0,NA,0,4.1,9,NA
"234","11",22,"BC",9,8,5,NA,"accept",NA,1,"CH",TRUE,1,1,9.1,0,9,4.5,1
"235","11",23,"NC",4.5,NA,1,NA,"accept",NA,5.5,"CH",TRUE,0,1,3.9,0,4.3,4.1,1
"236","11",23,"SC",4.1,NA,0.5,3.5,"accept",NA,5.9,"CH",TRUE,1,1,3.9,0,3.9,9,0
"237","11",23,"BC",9,8.1,6.5,NA,"accept",NA,1,"CH",TRUE,1,1,9,0,9.1,4.3,1
"238","11",24,"NC",4.3,NA,0.1,NA,"accept",NA,5.7,"CH",TRUE,1,1,4.5,0,NA,3.9,1
"239","11",24,"SC",3.9,NA,0.1,3,"accept",NA,6.1,"CH",TRUE,1,1,4.1,0,NA,9.1,1
"240","11",24,"BC",9.1,8.2,0.1,NA,"accept",NA,0.9,"CH",TRUE,1,1,9,0,NA,NA,0
"241","12",1,"NC",6.4,NA,4.1,NA,"accept",NA,3.6,"CH",TRUE,NA,NA,NA,0,5,3.4,NA
"242","12",1,"SC",3.4,NA,5,6.8,"reject",NA,0,"CH",FALSE,NA,1,NA,0,NA,6,NA
"243","12",1,"BC",6,5.9,4.7,NA,"accept",NA,4,"CH",TRUE,NA,0,NA,0,5.4,5,NA
"244","12",2,"NC",5,NA,0.1,NA,"accept",NA,5,"CH",TRUE,1,1,6.4,0,4.2,5.4,1
"245","12",2,"BC",5.4,5.7,3,NA,"reject",NA,0,"CH",FALSE,1,1,6,0,5.9,4.2,1
"246","12",3,"NC",4.2,NA,1,NA,"accept",NA,5.8,"CH",TRUE,1,0,5,0,4.8,5,1
"247","12",3,"SC",5,NA,4,7.1,"accept",NA,5,"CH",TRUE,NA,1,NA,0,3.8,5.9,NA
"248","12",3,"BC",5.9,6.2,4.5,NA,"reject",NA,0,"CH",FALSE,0,1,5.4,0,7,4.8,1
"249","12",4,"NC",4.8,NA,6.8,NA,"reject",NA,0,"CH",FALSE,1,0,4.2,0,5,3.8,0
"250","12",4,"SC",3.8,NA,2.2,4,"accept",NA,6.2,"CH",TRUE,1,0,5,0,NA,7,1
"251","12",4,"BC",7,6.7,5.7,NA,"accept",NA,3,"CH",TRUE,0,1,5.9,0,6.6,5,1
"252","12",5,"NC",5,NA,3.2,NA,"accept",NA,5,"CH",TRUE,0,1,4.8,0,2.5,6.6,1
"253","12",5,"BC",6.6,7,3,NA,"reject",NA,0,"CH",FALSE,1,1,7,0,NA,2.5,1
"254","12",6,"NC",2.5,NA,4,NA,"reject",NA,0,"CH",FALSE,1,0,5,0,4.1,3.4,1
"255","12",6,"SC",3.4,NA,3,0.1,"accept",NA,6.6,"CH",TRUE,NA,0,NA,0,3,4.1,NA
"256","12",7,"NC",4.1,NA,4.5,NA,"reject",NA,0,"CH",FALSE,0,1,2.5,0,NA,3,1
"257","12",7,"SC",3,NA,2,0.1,"accept",NA,7,"CH",TRUE,1,0,3.4,0,2.7,7,1
"258","12",7,"BC",7,6.3,4.2,NA,"accept",NA,3,"CH",TRUE,NA,1,NA,0,7.1,2.7,NA
"259","12",8,"SC",2.7,NA,3.5,0.1,"accept",NA,7.3,"CH",TRUE,1,1,3,0,2.4,7.1,1
"260","12",8,"BC",7.1,7.9,7.7,NA,"reject",NA,0,"CH",FALSE,1,1,7,0,NA,5,0
"261","12",9,"NC",5,NA,4,NA,"accept",NA,5,"CH",TRUE,NA,0,NA,0,5,2.4,NA
"262","12",9,"SC",2.4,NA,1,4,"accept",NA,7.6,"CH",TRUE,1,1,2.7,0,NA,5,1
"263","12",10,"NC",5,NA,0.1,NA,"accept",NA,5,"CH",TRUE,1,1,5,0,5,7.5,1
"264","12",10,"BC",7.5,8,4,NA,"reject",NA,0,"CH",FALSE,NA,1,NA,0,8.3,5,NA
"265","12",11,"NC",5,NA,2.9,NA,"accept",NA,5,"CH",TRUE,1,0,5,0,5,2.1,1
"266","12",11,"SC",2.1,NA,3,3.5,"reject",NA,0,"CH",FALSE,NA,1,NA,0,2.5,8.3,NA
"267","12",11,"BC",8.3,8,2,NA,"accept",NA,1.7,"CH",TRUE,0,0,7.5,0,8.1,5,1
"268","12",12,"NC",5,NA,3.8,NA,"accept",NA,5,"CH",TRUE,1,1,5,0,5,2.5,1
"269","12",12,"SC",2.5,NA,4,2,"accept",NA,7.5,"CH",TRUE,0,1,2.1,0,2.3,8.1,1
"270","12",12,"BC",8.1,6.9,3.5,NA,"accept",NA,1.9,"CH",TRUE,1,1,8.3,0,8.1,5,1
"271","12",13,"NC",5,NA,0,NA,"accept",NA,5,"CH",TRUE,1,1,5,0,5,2.3,1
"272","12",13,"SC",2.3,NA,2,0.1,"accept",NA,7.7,"CH",TRUE,1,1,2.5,0,2.2,8.1,1
"273","12",13,"BC",8.1,7.6,5.9,NA,"accept",NA,1.9,"CH",TRUE,1,1,8.1,0,NA,5,1
"274","12",14,"NC",5,NA,3,NA,"accept",NA,5,"CH",TRUE,1,1,5,0,NA,2.2,1
"275","12",14,"SC",2.2,NA,0.4,3.5,"accept",NA,7.8,"CH",TRUE,1,1,2.3,0,2.1,2.1,1
"276","12",15,"SC",2.1,NA,2,3,"accept",NA,7.9,"CH",TRUE,1,1,2.2,0,2,8,1
"277","12",15,"BC",8,8.6,4.8,NA,"reject",NA,0,"CH",FALSE,NA,1,NA,0,8.3,5,NA
"278","12",16,"NC",5,NA,7.8,NA,"reject",NA,0,"CH",FALSE,NA,0,NA,0,5,2,NA
"279","12",16,"SC",2,NA,1,2,"accept",NA,8,"CH",TRUE,1,0,2.1,0,1.9,8.3,1
"280","12",16,"BC",8.3,9.2,7,NA,"reject",NA,0,"CH",FALSE,0,1,8,0,8.6,5,1
"281","12",17,"NC",5,NA,5,NA,"accept",NA,5,"CH",TRUE,0,0,5,0,5,1.9,0
"282","12",17,"SC",1.9,NA,2.9,0,"accept",NA,8.1,"CH",TRUE,1,1,2,0,NA,8.6,1
"283","12",17,"BC",8.6,7.8,8,NA,"accept",NA,1.4,"CH",TRUE,0,1,8.3,0,8.5,5,1
"284","12",18,"NC",5,NA,1,NA,"accept",NA,5,"CH",TRUE,1,1,5,0,NA,8.5,1
"285","12",18,"BC",8.5,6.9,1,NA,"accept",NA,1.5,"CH",TRUE,1,1,8.6,0,8.5,1.7,1
"286","12",19,"SC",1.7,NA,3.4,0.2,"accept",NA,8.3,"CH",TRUE,NA,1,NA,0,1.5,8.5,NA
"287","12",19,"BC",8.5,8.5,1,NA,"reject",NA,0,"CH",FALSE,1,1,8.5,0,NA,5,1
"288","12",20,"NC",5,NA,4,NA,"accept",NA,5,"CH",TRUE,NA,0,NA,0,NA,1.5,NA
"289","12",20,"SC",1.5,NA,0.5,0,"accept",NA,8.5,"CH",TRUE,1,1,1.7,0,1.3,1.3,1
"290","12",21,"SC",1.3,NA,2,0.1,"accept",NA,8.7,"CH",TRUE,1,1,1.5,0,1.1,8.8,1
"291","12",21,"BC",8.8,8,4.8,NA,"accept",NA,1.2,"CH",TRUE,NA,1,NA,0,8.8,5,NA
"292","12",22,"NC",5,NA,4.5,NA,"accept",NA,5,"CH",TRUE,NA,1,NA,0,5,1.1,NA
"293","12",22,"SC",1.1,NA,2,3.9,"reject",NA,0,"CH",FALSE,1,1,1.3,0,1.2,8.8,1
"294","12",22,"BC",8.8,8.4,6,NA,"accept",NA,1.2,"CH",TRUE,1,0,8.8,0,8.9,5,1
"295","12",23,"NC",5,NA,1,NA,"accept",NA,5,"CH",TRUE,1,1,5,0,4,1.2,1
"296","12",23,"SC",1.2,NA,0.5,0.1,"accept",NA,8.8,"CH",TRUE,0,1,1.1,0,1.1,8.9,1
"297","12",23,"BC",8.9,9,0.1,NA,"reject",NA,0,"CH",FALSE,1,1,8.8,0,9.1,4,0
"298","12",24,"NC",4,NA,0.1,NA,"accept",NA,6,"CH",TRUE,1,0,5,0,NA,1.1,1
"299","12",24,"SC",1.1,NA,3.1,0.1,"accept",NA,8.9,"CH",TRUE,1,1,1.2,0,NA,9.1,1
"300","12",24,"BC",9.1,7.5,0.1,NA,"accept",NA,0.9,"CH",TRUE,0,1,8.9,0,NA,NA,1
"301","13",1,"NC",3.8,NA,3.6,NA,"accept",NA,6.2,"CH",TRUE,NA,NA,NA,0,2.6,2.8,NA
"302","13",1,"SC",2.8,NA,4.5,6.8,"reject",NA,0,"CH",FALSE,NA,1,NA,0,NA,4,NA
"303","13",1,"BC",4,8,6.8,NA,"reject",NA,0,"CH",FALSE,NA,0,NA,0,7.2,2.6,NA
"304","13",2,"NC",2.6,NA,4.8,NA,"reject",NA,0,"CH",FALSE,1,0,3.8,0,4.5,7.2,1
"305","13",2,"BC",7.2,6.7,4,NA,"accept",NA,2.8,"CH",TRUE,0,0,4,0,4.6,4.5,1
"306","13",3,"NC",4.5,NA,2,NA,"accept",NA,5.5,"CH",TRUE,0,1,2.6,0,3.2,5,1
"307","13",3,"SC",5,NA,4.1,2.3,"accept",NA,5,"CH",TRUE,NA,1,NA,0,6.4,4.6,NA
"308","13",3,"BC",4.6,6.1,0.1,NA,"reject",NA,0,"CH",FALSE,1,1,7.2,0,4,3.2,1
"309","13",4,"NC",3.2,NA,1,NA,"accept",NA,6.8,"CH",TRUE,1,0,4.5,0,2.4,6.4,1
"310","13",4,"SC",6.4,NA,2,4.5,"accept",NA,3.6,"CH",TRUE,1,1,5,0,NA,4,0
"311","13",4,"BC",4,6.9,7.1,NA,"reject",NA,0,"CH",FALSE,0,1,4.6,0,7.3,2.4,0
"312","13",5,"NC",2.4,NA,5,NA,"reject",NA,0,"CH",FALSE,1,0,3.2,0,2.3,7.3,1
"313","13",5,"BC",7.3,7,3,NA,"accept",NA,2.7,"CH",TRUE,0,0,4,0,NA,2.3,1
"314","13",6,"NC",2.3,NA,4.8,NA,"reject",NA,0,"CH",FALSE,0,1,2.4,0,2.8,6.2,0
"315","13",6,"SC",6.2,NA,4.1,3.5,"accept",NA,3.8,"CH",TRUE,NA,0,NA,0,3.8,2.8,NA
"316","13",7,"NC",2.8,NA,4.2,NA,"reject",NA,0,"CH",FALSE,0,1,2.3,0,NA,3.8,1
"317","13",7,"SC",3.8,NA,0,4,"accept",NA,6.2,"CH",TRUE,1,0,6.2,0,4.4,5.9,1
"318","13",7,"BC",5.9,8.3,4.5,NA,"reject",NA,0,"CH",FALSE,NA,1,NA,0,6.1,4.4,NA
"319","13",8,"SC",4.4,NA,6.1,3.5,"accept",NA,5.6,"CH",TRUE,1,0,3.8,0,4.9,6.1,0
"320","13",8,"BC",6.1,7.9,4.5,NA,"reject",NA,0,"CH",FALSE,0,1,5.9,0,NA,2.9,1
"321","13",9,"NC",2.9,NA,3,NA,"reject",NA,0,"CH",FALSE,NA,0,NA,0,4.9,4.9,NA
"322","13",9,"SC",4.9,NA,2,4,"accept",NA,5.1,"CH",TRUE,1,0,4.4,0,NA,4.9,0
"323","13",10,"NC",4.9,NA,6.5,NA,"reject",NA,0,"CH",FALSE,0,1,2.9,0,2.9,7.9,1
"324","13",10,"BC",7.9,6.3,0,NA,"accept",NA,2.1,"CH",TRUE,NA,0,NA,0,7.9,2.9,NA
"325","13",11,"NC",2.9,NA,4,NA,"reject",NA,0,"CH",FALSE,0,1,4.9,0,3.9,3.9,0
"326","13",11,"SC",3.9,NA,0,0.1,"accept",NA,6.1,"CH",TRUE,NA,0,NA,0,3.9,7.9,NA
"327","13",11,"BC",7.9,6.9,4.7,NA,"accept",NA,2.1,"CH",TRUE,1,1,7.9,0,7.9,3.9,1
"328","13",12,"NC",3.9,NA,4.8,NA,"reject",NA,0,"CH",FALSE,0,1,2.9,0,3.9,3.9,1
"329","13",12,"SC",3.9,NA,2,4.5,"accept",NA,6.1,"CH",TRUE,1,0,3.9,0,3.9,7.9,1
"330","13",12,"BC",7.9,6.9,5.9,NA,"accept",NA,2.1,"CH",TRUE,1,1,7.9,0,3.9,3.9,1
"331","13",13,"NC",3.9,NA,4.5,NA,"reject",NA,0,"CH",FALSE,0,1,3.9,0,3.9,3.9,0
"332","13",13,"SC",3.9,NA,4.1,4.1,"reject",NA,0,"CH",FALSE,1,0,3.9,0,4.9,3.9,1
"333","13",13,"BC",3.9,8.5,3,NA,"reject",NA,0,"CH",FALSE,1,0,7.9,0,NA,3.9,1
"334","13",14,"NC",3.9,NA,0,NA,"accept",NA,6.1,"CH",TRUE,0,0,3.9,0,NA,4.9,0
"335","13",14,"SC",4.9,NA,2.8,3.5,"accept",NA,5.1,"CH",TRUE,0,1,3.9,0,4.9,4.9,1
"336","13",15,"SC",4.9,NA,2,0,"accept",NA,5.1,"CH",TRUE,1,1,4.9,0,4.9,7.9,1
"337","13",15,"BC",7.9,8.2,7,NA,"reject",NA,0,"CH",FALSE,NA,1,NA,0,7.9,2.8,NA
"338","13",16,"NC",2.8,NA,5.6,NA,"reject",NA,0,"CH",FALSE,NA,0,NA,0,3.9,4.9,NA
"339","13",16,"SC",4.9,NA,2.1,0.1,"accept",NA,5.1,"CH",TRUE,1,0,4.9,0,4.9,7.9,1
"340","13",16,"BC",7.9,8.5,0.1,NA,"reject",NA,0,"CH",FALSE,0,1,7.9,0,7.9,3.9,0
"341","13",17,"NC",3.9,NA,0.1,NA,"accept",NA,6.1,"CH",TRUE,0,0,2.8,0,3.9,4.9,1
"342","13",17,"SC",4.9,NA,3.6,3.5,"accept",NA,5.1,"CH",TRUE,1,1,4.9,0,NA,7.9,1
"343","13",17,"BC",7.9,8.5,6.8,NA,"reject",NA,0,"CH",FALSE,0,1,7.9,0,7.9,3.9,0
"344","13",18,"NC",3.9,NA,4,NA,"reject",NA,0,"CH",FALSE,1,0,3.9,0,NA,7.9,1
"345","13",18,"BC",7.9,8.9,3,NA,"reject",NA,0,"CH",FALSE,0,0,7.9,0,9,4.9,0
"346","13",19,"SC",4.9,NA,3.1,0,"accept",NA,5.1,"CH",TRUE,NA,0,NA,0,4.9,9,NA
"347","13",19,"BC",9,6.1,7,NA,"accept",NA,1,"CH",TRUE,0,1,7.9,0,NA,3.9,1
"348","13",20,"NC",3.9,NA,4,NA,"reject",NA,0,"CH",FALSE,NA,1,NA,0,NA,4.9,NA
"349","13",20,"SC",4.9,NA,0.5,0.1,"accept",NA,5.1,"CH",TRUE,1,0,4.9,0,4.9,4.9,1
"350","13",21,"SC",4.9,NA,1,0.1,"accept",NA,5.1,"CH",TRUE,1,1,4.9,0,4.9,6,1
"351","13",21,"BC",6,8,8,NA,"reject",NA,0,"CH",FALSE,NA,1,NA,0,8.1,4.7,NA
"352","13",22,"NC",4.7,NA,3.4,NA,"accept",NA,5.3,"CH",TRUE,NA,0,NA,0,3.9,4.9,NA
"353","13",22,"SC",4.9,NA,4.3,3.9,"accept",NA,5.1,"CH",TRUE,1,1,4.9,0,4.9,8.1,1
"354","13",22,"BC",8.1,8,0.8,NA,"accept",NA,1.9,"CH",TRUE,0,1,6,0,8.5,3.9,1
"355","13",23,"NC",3.9,NA,0.1,NA,"accept",NA,6.1,"CH",TRUE,1,1,4.7,0,3.9,4.9,1
"356","13",23,"SC",4.9,NA,1,3,"accept",NA,5.1,"CH",TRUE,1,1,4.9,0,6.1,8.5,1
"357","13",23,"BC",8.5,8.8,8,NA,"reject",NA,0,"CH",FALSE,1,1,8.1,0,9,3.9,0
"358","13",24,"NC",3.9,NA,0,NA,"accept",NA,6.1,"CH",TRUE,1,0,3.9,0,NA,6.1,1
"359","13",24,"SC",6.1,NA,3.8,0,"accept",NA,3.9,"CH",TRUE,1,1,4.9,0,NA,9,0
"360","13",24,"BC",9,5.5,8,NA,"accept",NA,1,"CH",TRUE,0,1,8.5,0,NA,NA,1
"361","14",1,"NC",7,NA,4.5,NA,"accept",NA,3,"CH",TRUE,NA,NA,NA,0,6.5,6.1,NA
"362","14",1,"SC",6.1,NA,3.5,4.9,"accept",NA,3.9,"CH",TRUE,NA,1,NA,0,NA,8.7,NA
"363","14",1,"BC",8.7,5.9,5.9,NA,"accept",NA,1.3,"CH",TRUE,NA,1,NA,0,8.3,6.5,NA
"364","14",2,"NC",6.5,NA,2,NA,"accept",NA,3.5,"CH",TRUE,1,1,7,0,6.1,8.3,1
"365","14",2,"BC",8.3,6.9,3.2,NA,"accept",NA,1.7,"CH",TRUE,1,1,8.7,0,8.1,6.1,1
"366","14",3,"NC",6.1,NA,4.9,NA,"accept",NA,3.9,"CH",TRUE,1,1,6.5,0,6.1,4.9,1
"367","14",3,"SC",4.9,NA,2.7,5.6,"accept",NA,5.1,"CH",TRUE,NA,1,NA,0,4.8,8.1,NA
"368","14",3,"BC",8.1,8.1,6.8,NA,"reject",NA,0,"CH",FALSE,1,1,8.3,0,4.6,6.1,1
"369","14",4,"NC",6.1,NA,2.6,NA,"accept",NA,3.9,"CH",TRUE,1,0,6.1,0,6.1,4.8,1
"370","14",4,"SC",4.8,NA,5,3.5,"accept",NA,5.2,"CH",TRUE,1,1,4.9,0,NA,4.6,1
"371","14",4,"BC",4.6,6.8,3,NA,"reject",NA,0,"CH",FALSE,0,1,8.1,0,8.1,6.1,0
"372","14",5,"NC",6.1,NA,4,NA,"accept",NA,3.9,"CH",TRUE,1,0,6.1,0,5.9,8.1,1
"373","14",5,"BC",8.1,8.2,3,NA,"reject",NA,0,"CH",FALSE,0,1,4.6,0,NA,5.9,1
"374","14",6,"NC",5.9,NA,3,NA,"accept",NA,4.1,"CH",TRUE,1,0,6.1,0,5.9,4.2,1
"375","14",6,"SC",4.2,NA,3,3.5,"accept",NA,5.8,"CH",TRUE,NA,1,NA,0,4,5.9,NA
"376","14",7,"NC",5.9,NA,4.3,NA,"accept",NA,4.1,"CH",TRUE,1,1,5.9,0,NA,4,1
"377","14",7,"SC",4,NA,5.3,4,"accept",NA,6,"CH",TRUE,1,1,4.2,0,4.2,8.3,1
"378","14",7,"BC",8.3,8.4,3,NA,"reject",NA,0,"CH",FALSE,NA,1,NA,0,9,4.2,NA
"379","14",8,"SC",4.2,NA,3.5,0.1,"accept",NA,5.8,"CH",TRUE,1,0,4,0,4.6,9,0
"380","14",8,"BC",9,7.3,4.6,NA,"accept",NA,1,"CH",TRUE,0,1,8.3,0,NA,5.9,1
"381","14",9,"NC",5.9,NA,9,NA,"reject",NA,0,"CH",FALSE,NA,1,NA,0,6.1,4.6,NA
"382","14",9,"SC",4.6,NA,2,4,"accept",NA,5.4,"CH",TRUE,1,0,4.2,0,NA,6.1,0
"383","14",10,"NC",6.1,NA,4,NA,"accept",NA,3.9,"CH",TRUE,0,1,5.9,0,6,8.9,1
"384","14",10,"BC",8.9,8.2,0,NA,"accept",NA,1.1,"CH",TRUE,NA,1,NA,0,8.5,6,NA
"385","14",11,"NC",6,NA,4,NA,"accept",NA,4,"CH",TRUE,1,1,6.1,0,5.9,4.1,1
"386","14",11,"SC",4.1,NA,3,4,"accept",NA,5.9,"CH",TRUE,NA,1,NA,0,4.1,8.5,NA
"387","14",11,"BC",8.5,8,0.1,NA,"accept",NA,1.5,"CH",TRUE,1,1,8.9,0,8.2,5.9,1
"388","14",12,"NC",5.9,NA,1.6,NA,"accept",NA,4.1,"CH",TRUE,1,1,6,0,6,4.1,1
"389","14",12,"SC",4.1,NA,3,3.5,"accept",NA,5.9,"CH",TRUE,1,1,4.1,0,4,8.2,1
"390","14",12,"BC",8.2,8.2,3.5,NA,"reject",NA,0,"CH",FALSE,1,1,8.5,0,8.7,6,1
"391","14",13,"NC",6,NA,0.1,NA,"accept",NA,4,"CH",TRUE,1,0,5.9,0,5.9,4,0
"392","14",13,"SC",4,NA,0,2,"accept",NA,6,"CH",TRUE,1,1,4.1,0,4,8.7,1
"393","14",13,"BC",8.7,8.1,0,NA,"accept",NA,1.3,"CH",TRUE,0,1,8.2,0,NA,5.9,1
"394","14",14,"NC",5.9,NA,4,NA,"accept",NA,4.1,"CH",TRUE,1,1,6,0,NA,4,1
"395","14",14,"SC",4,NA,3,4,"accept",NA,6,"CH",TRUE,1,1,4,0,4,4,1
"396","14",15,"SC",4,NA,2,1.1,"accept",NA,6,"CH",TRUE,1,1,4,0,4,8.6,1
"397","14",15,"BC",8.6,7.6,1.6,NA,"accept",NA,1.4,"CH",TRUE,NA,1,NA,0,8.5,5.7,NA
"398","14",16,"NC",5.7,NA,1,NA,"accept",NA,4.3,"CH",TRUE,NA,1,NA,0,5.4,4,NA
"399","14",16,"SC",4,NA,3.6,2.3,"accept",NA,6,"CH",TRUE,1,1,4,0,3.8,8.5,1
"400","14",16,"BC",8.5,8.1,4,NA,"accept",NA,1.5,"CH",TRUE,1,1,8.6,0,8.6,5.4,1
"401","14",17,"NC",5.4,NA,0.1,NA,"accept",NA,4.6,"CH",TRUE,1,1,5.7,0,5.5,3.8,1
"402","14",17,"SC",3.8,NA,3.9,4,"reject",NA,0,"CH",FALSE,1,1,4,0,NA,8.6,1
"403","14",17,"BC",8.6,7.8,10,NA,"reject",NA,0,"CH",FALSE,1,0,8.5,0,8.6,5.5,0
"404","14",18,"NC",5.5,NA,2,NA,"accept",NA,4.5,"CH",TRUE,1,0,5.4,0,NA,8.6,0
"405","14",18,"BC",8.6,8.9,7,NA,"reject",NA,0,"CH",FALSE,0,1,8.6,0,9,4.1,0
"406","14",19,"SC",4.1,NA,2.2,0.1,"accept",NA,5.9,"CH",TRUE,NA,0,NA,0,4.1,9,NA
"407","14",19,"BC",9,8.2,3,NA,"accept",NA,1,"CH",TRUE,0,1,8.6,0,NA,5.5,1
"408","14",20,"NC",5.5,NA,2,NA,"accept",NA,4.5,"CH",TRUE,NA,1,NA,0,NA,4.1,NA
"409","14",20,"SC",4.1,NA,0.5,6.3,"accept",NA,5.9,"CH",TRUE,1,1,4.1,0,4.1,4.1,1
"410","14",21,"SC",4.1,NA,1,0.1,"accept",NA,5.9,"CH",TRUE,1,1,4.1,0,4.1,8.8,1
"411","14",21,"BC",8.8,9.3,7.9,NA,"reject",NA,0,"CH",FALSE,NA,1,NA,0,9,3,NA
"412","14",22,"NC",3,NA,4,NA,"reject",NA,0,"CH",FALSE,NA,0,NA,0,5.5,4.1,NA
"413","14",22,"SC",4.1,NA,4.3,0,"accept",NA,5.9,"CH",TRUE,1,0,4.1,0,4.1,9,1
"414","14",22,"BC",9,8.7,3,NA,"accept",NA,1,"CH",TRUE,0,1,8.8,0,9,5.5,1
"415","14",23,"NC",5.5,NA,7,NA,"reject",NA,0,"CH",FALSE,0,1,3,0,5.5,4.1,1
"416","14",23,"SC",4.1,NA,1.9,3,"accept",NA,5.9,"CH",TRUE,1,0,4.1,0,4.2,9,1
"417","14",23,"BC",9,9,0,NA,"accept",NA,1,"CH",TRUE,1,1,9,0,9,5.5,1
"418","14",24,"NC",5.5,NA,4,NA,"accept",NA,4.5,"CH",TRUE,0,1,5.5,0,NA,4.2,0
"419","14",24,"SC",4.2,NA,3.1,0,"accept",NA,5.8,"CH",TRUE,1,1,4.1,0,NA,9,0
"420","14",24,"BC",9,9,0.8,NA,"reject",NA,0,"CH",FALSE,1,1,9,0,NA,NA,1
"421","15",1,"NC",4.6,NA,5,NA,"reject",NA,0,"CH",FALSE,NA,NA,NA,0,5.4,5.9,NA
"422","15",1,"SC",5.9,NA,5.2,4.1,"accept",NA,4.1,"CH",TRUE,NA,0,NA,0,NA,7.1,NA
"423","15",1,"BC",7.1,4.2,5.9,NA,"accept",NA,2.9,"CH",TRUE,NA,1,NA,0,6.8,5.4,NA
"424","15",2,"NC",5.4,NA,2,NA,"accept",NA,4.6,"CH",TRUE,0,1,4.6,0,4.6,6.8,1
"425","15",2,"BC",6.8,6.3,5,NA,"accept",NA,3.2,"CH",TRUE,1,1,7.1,0,5.2,4.6,1
"426","15",3,"NC",4.6,NA,4,NA,"accept",NA,5.4,"CH",TRUE,1,1,5.4,0,5.3,4.7,1
"427","15",3,"SC",4.7,NA,2.7,2.3,"accept",NA,5.3,"CH",TRUE,NA,1,NA,0,4.1,5.2,NA
"428","15",3,"BC",5.2,7.7,1,NA,"reject",NA,0,"CH",FALSE,1,1,6.8,0,6.8,5.3,1
"429","15",4,"NC",5.3,NA,2.6,NA,"accept",NA,4.7,"CH",TRUE,1,0,4.6,0,4.8,4.1,0
"430","15",4,"SC",4.1,NA,4,0.1,"accept",NA,5.9,"CH",TRUE,1,1,4.7,0,NA,6.8,1
"431","15",4,"BC",6.8,8.1,2.5,NA,"reject",NA,0,"CH",FALSE,0,1,5.2,0,7.9,4.8,1
"432","15",5,"NC",4.8,NA,3,NA,"accept",NA,5.2,"CH",TRUE,1,0,5.3,0,4.8,7.9,1
"433","15",5,"BC",7.9,8.1,0,NA,"reject",NA,0,"CH",FALSE,0,1,6.8,0,NA,4.8,1
"434","15",6,"NC",4.8,NA,4,NA,"accept",NA,5.2,"CH",TRUE,1,0,4.8,0,4.2,3.6,1
"435","15",6,"SC",3.6,NA,4.1,3.5,"accept",NA,6.4,"CH",TRUE,NA,1,NA,0,3.9,4.2,NA
